# Chunk-averaged data for fix netEndForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netEndForce
  15 42 -0.741078
  16 42 -2.2283
  17 42 -0.520823
  18 42 -0.952772
  19 42 -0.344098
  20 42 -3.15787
83300 20 840
  1 42 -1.75993
  2 42 -0.0460878
  3 42 1.43412
  4 42 0.531527
  5 42 0.24069
  6 42 0.753849
  7 42 -0.139397
  8 42 0.337448
  9 42 -1.58399
  10 42 0.351117
  11 42 -1.21655
  12 42 -1.33792
  13 42 0.342676
  14 42 -0.797997
  15 42 0.38343
  16 42 1.2829
  17 42 -1.67393
  18 42 -0.555553
  19 42 -0.600582
  20 42 -0.000240234
83400 20 840
  1 42 -1.40561
  2 42 -0.0619272
  3 42 -1.52329
  4 42 0.710759
  5 42 -1.41404
  6 42 -1.55619
  7 42 0.222633
  8 42 -0.822882
  9 42 1.443
  10 42 -0.975824
  11 42 1.01119
  12 42 -1.19735
  13 42 -0.562699
  14 42 -0.94658
  15 42 -0.666394
  16 42 0.158334
  17 42 0.41654
  18 42 -0.222226
  19 42 -1.13437
  20 42 1.84925
83500 20 840
  1 42 0.357093
  2 42 0.059322
  3 42 -0.41092
  4 42 -0.70529
  5 42 -0.188672
  6 42 0.342997
  7 42 -0.715619
  8 42 -0.807114
  9 42 -1.07168
  10 42 -1.4126
  11 42 -0.969251
  12 42 -1.00443
  13 42 -0.449084
  14 42 -0.160415
  15 42 1.07791
  16 42 1.9425
  17 42 -0.756216
  18 42 0.215528
  19 42 -0.892991
  20 42 -0.225699
83600 20 840
  1 42 -0.496064
  2 42 -0.877929
  3 42 -2.06473
  4 42 -0.299496
  5 42 -0.182182
  6 42 -0.447822
  7 42 0.259194
  8 42 0.0672294
  9 42 -0.694585
  10 42 1.13022
  11 42 -0.364148
  12 42 -0.650985
  13 42 0.70341
  14 42 0.144833
  15 42 1.15984
  16 42 1.03141
  17 42 0.0571639
  18 42 -0.67988
  19 42 0.0360844
  20 42 0.634535
83700 20 840
  1 42 -1.83518
  2 42 0.639904
  3 42 -3.99899
  4 42 -0.672449
  5 42 -1.69823
  6 42 0.139311
  7 42 0.353971
  8 42 0.644767
  9 42 -1.11767
  10 42 1.23334
  11 42 0.868368
  12 42 -0.489192
  13 42 -0.811084
  14 42 -0.49019
  15 42 -1.57986
  16 42 2.83655
  17 42 -0.668307
  18 42 -0.0401681
  19 42 0.296548
  20 42 0.605225
83800 20 840
  1 42 -1.65963
  2 42 -0.612928
  3 42 -2.05353
  4 42 -0.207287
  5 42 -0.453653
  6 42 2.33165
  7 42 -1.247
  8 42 -0.305235
  9 42 -1.41885
  10 42 -0.857399
  11 42 1.50524
  12 42 0.0511856
  13 42 -0.735191
  14 42 0.406799
  15 42 0.4479
  16 42 -0.598214
  17 42 -0.579273
  18 42 -0.249731
  19 42 1.36934
  20 42 -1.62158
83900 20 840
  1 42 -0.831266
  2 42 0.931979
  3 42 -1.81586
  4 42 0.719419
  5 42 0.973477
  6 42 0.45657
  7 42 -1.9002
  8 42 -0.971995
  9 42 0.210374
  10 42 1.78181
  11 42 0.894861
  12 42 0.477714
  13 42 -0.617116
  14 42 -0.0577565
  15 42 -0.884271
  16 42 0.583656
  17 42 -0.398965
  18 42 0.543485
  19 42 -1.02142
  20 42 0.564729
84000 20 840
  1 42 -0.396209
  2 42 -0.0291005
  3 42 -1.96304
  4 42 -1.18693
  5 42 -1.26733
  6 42 -0.0987678
  7 42 -2.34041
  8 42 -0.0195297
  9 42 -1.05359
  10 42 0.929437
  11 42 2.46724
  12 42 0.814215
  13 42 0.726418
  14 42 -0.746753
  15 42 2.35733
  16 42 0.353113
  17 42 -0.788643
  18 42 0.0842861
  19 42 -0.0114246
  20 42 -0.71539
84100 20 840
  1 42 1.77752
  2 42 0.427971
  3 42 -0.457573
  4 42 0.887546
  5 42 0.0401898
  6 42 0.584532
  7 42 0.0974211
  8 42 1.04489
  9 42 1.06095
  10 42 -0.700322
  11 42 0.246348
  12 42 -0.799667
  13 42 -0.648861
  14 42 -0.336563
  15 42 -0.986246
  16 42 -1.10261
  17 42 -1.38137
  18 42 0.111847
  19 42 1.31822
  20 42 0.162908
84200 20 840
  1 42 0.445385
  2 42 1.68714
  3 42 2.85019
  4 42 -0.918217
  5 42 0.481292
  6 42 -0.420473
  7 42 0.871053
  8 42 0.0443583
  9 42 -0.410179
  10 42 -0.967947
  11 42 -0.821004
  12 42 0.226656
  13 42 0.466099
  14 42 0.639398
  15 42 -0.505162
  16 42 -1.92892
  17 42 1.37016
  18 42 0.158018
  19 42 1.23699
  20 42 0.357276
84300 20 840
  1 42 0.738001
  2 42 -0.436691
  3 42 3.21665
  4 42 -1.13714
  5 42 -0.0299241
  6 42 0.263243
  7 42 1.53702
  8 42 -1.68118
  9 42 -1.53699
  10 42 -0.690831
  11 42 -0.938852
  12 42 0.443109
  13 42 0.612019
  14 42 -0.0763903
  15 42 -0.23477
  16 42 0.0313723
  17 42 0.135931
  18 42 0.0904318
  19 42 -1.71932
  20 42 0.62958
84400 20 840
  1 42 0.237573
  2 42 0.356237
  3 42 2.44506
  4 42 -1.24312
  5 42 -0.363268
  6 42 -1.50545
  7 42 0.578129
  8 42 -1.72252
  9 42 0.420349
  10 42 0.630918
  11 42 -0.506346
  12 42 1.316
  13 42 0.345774
  14 42 -0.151864
  15 42 1.39005
  16 42 -1.59062
  17 42 1.20305
  18 42 0.292438
  19 42 -0.857407
  20 42 -2.30559
84500 20 840
  1 42 0.114787
  2 42 -0.232838
  3 42 2.64224
  4 42 -0.388139
  5 42 0.138922
  6 42 0.775516
  7 42 0.575478
  8 42 -0.896821
  9 42 -1.35441
  10 42 0.0823267
  11 42 -0.313103
  12 42 -0.106904
  13 42 0.512047
  14 42 0.507441
  15 42 2.05814
  16 42 1.20248
  17 42 -1.24648
  18 42 -0.308478
  19 42 -0.696776
  20 42 -1.4067
84600 20 840
  1 42 -0.37884
  2 42 0.371915
  3 42 -1.1831
  4 42 -0.848492
  5 42 -0.833727
  6 42 -0.89025
  7 42 2.26643
  8 42 0.176409
  9 42 1.51653
  10 42 -0.673971
  11 42 -0.107888
  12 42 -0.113455
  13 42 -0.145727
  14 42 0.572902
  15 42 0.954636
  16 42 -0.667565
  17 42 1.71607
  18 42 -0.745168
  19 42 -0.0667289
  20 42 1.13574
84700 20 840
  1 42 0.160959
  2 42 1.42645
  3 42 -0.0972814
  4 42 0.0137168
  5 42 -1.05172
  6 42 1.08932
  7 42 2.72975
  8 42 0.245565
  9 42 0.944475
  10 42 -1.19082
  11 42 -1.39638
  12 42 -0.168309
  13 42 -1.56704
  14 42 -0.0755144
  15 42 -2.91349
  16 42 -0.24678
  17 42 1.00075
  18 42 0.040292
  19 42 1.22743
  20 42 -0.228904
84800 20 840
  1 42 0.25609
  2 42 0.250513
  3 42 -1.12874
  4 42 -0.749176
  5 42 0.085006
  6 42 1.51979
  7 42 -1.39233
  8 42 0.126885
  9 42 -1.02264
  10 42 -0.122581
  11 42 0.955467
  12 42 -0.26961
  13 42 0.179309
  14 42 0.305711
  15 42 -0.198919
  16 42 -0.273453
  17 42 -0.55538
  18 42 0.0779379
  19 42 0.911867
  20 42 -0.0436339
84900 20 840
  1 42 -0.475702
  2 42 -0.128185
  3 42 0.599474
  4 42 1.94523
  5 42 -0.889555
  6 42 -0.165703
  7 42 -2.89341
  8 42 0.655392
  9 42 -2.00354
  10 42 2.24034
  11 42 -0.69566
  12 42 0.247889
  13 42 -0.45644
  14 42 -0.981562
  15 42 -1.34686
  16 42 1.70837
  17 42 0.122502
  18 42 -0.515322
  19 42 -1.85842
  20 42 -0.740449
85000 20 840
  1 42 -0.121916
  2 42 0.234824
  3 42 -3.58524
  4 42 0.656574
  5 42 -1.34795
  6 42 0.595074
  7 42 -0.868197
  8 42 0.776138
  9 42 -1.13533
  10 42 -0.397548
  11 42 0.292787
  12 42 0.702669
  13 42 -0.332136
  14 42 -0.600561
  15 42 -0.541047
  16 42 -0.360398
  17 42 0.0754929
  18 42 1.46108
  19 42 -0.228007
  20 42 -1.15495
85100 20 840
  1 42 -1.1322
  2 42 1.73252
  3 42 -1.74593
  4 42 1.08176
  5 42 0.50694
  6 42 -0.635595
  7 42 0.0947475
  8 42 0.901659
  9 42 0.598938
  10 42 -0.444213
  11 42 0.539585
  12 42 -1.06385
  13 42 -1.32041
  14 42 -0.593088
  15 42 -0.686124
  16 42 1.40219
  17 42 -0.0181982
  18 42 -0.188305
  19 42 1.22569
  20 42 0.85605
85200 20 840
  1 42 -0.660726
  2 42 -0.176505
  3 42 -1.88681
  4 42 0.318876
  5 42 -1.22475
  6 42 -0.287241
  7 42 -1.40899
  8 42 -0.417386
  9 42 -0.762348
  10 42 -0.25304
  11 42 1.36186
  12 42 -0.0820143
  13 42 0.895741
  14 42 0.0308861
  15 42 -0.863383
  16 42 1.95336
  17 42 0.422434
  18 42 1.31408
  19 42 0.433266
  20 42 0.281984
85300 20 840
  1 42 0.749773
  2 42 -1.96054
  3 42 -0.566018
  4 42 0.0662428
  5 42 0.435085
  6 42 -0.670324
  7 42 -0.231948
  8 42 -0.515144
  9 42 1.73036
  10 42 0.114122
  11 42 -1.09093
  12 42 0.179585
  13 42 0.707014
  14 42 0.114106
  15 42 -0.344371
  16 42 0.654996
  17 42 1.16551
  18 42 0.907817
  19 42 0.128951
  20 42 3.12178
85400 20 840
  1 42 0.132874
  2 42 0.462663
  3 42 0.128881
  4 42 1.74778
  5 42 1.65204
  6 42 -0.85706
  7 42 -2.08068
  8 42 -0.718637
  9 42 -0.0630399
  10 42 0.431427
  11 42 -3.79916
  12 42 -0.0993852
  13 42 -0.402458
  14 42 0.0777874
  15 42 0.0933511
  16 42 1.60233
  17 42 1.25614
  18 42 -0.889114
  19 42 0.518164
  20 42 -1.76024
85500 20 840
  1 42 -0.564744
  2 42 0.90497
  3 42 -1.04717
  4 42 -0.570898
  5 42 0.808616
  6 42 1.58409
  7 42 -0.893502
  8 42 -0.405847
  9 42 -1.55001
  10 42 -0.892704
  11 42 0.300371
  12 42 0.37559
  13 42 -0.319635
  14 42 -0.12294
  15 42 0.0742075
  16 42 0.663921
  17 42 -1.27915
  18 42 -0.679737
  19 42 -0.866606
  20 42 -1.27559
85600 20 840
  1 42 -0.195157
  2 42 -1.57998
  3 42 -0.476512
  4 42 -0.389355
  5 42 -0.407985
  6 42 -0.374141
  7 42 1.02381
  8 42 -0.0873748
  9 42 1.77557
  10 42 0.20159
  11 42 0.100868
  12 42 0.850596
  13 42 0.287553
  14 42 -0.444003
  15 42 -0.675416
  16 42 -1.82033
  17 42 0.731023
  18 42 -0.101575
  19 42 -0.0612581
  20 42 0.214803
85700 20 840
  1 42 0.290924
  2 42 -0.768129
  3 42 1.49933
  4 42 0.319133
  5 42 1.16398
  6 42 2.36162
  7 42 0.0407626
  8 42 0.281312
  9 42 -0.333326
  10 42 -1.14588
  11 42 -0.977872
  12 42 0.00630133
  13 42 0.481779
  14 42 -0.517107
  15 42 -0.422136
  16 42 -0.102354
  17 42 -1.26834
  18 42 0.287164
  19 42 0.601262
  20 42 0.909222
85800 20 840
  1 42 -0.719987
  2 42 -0.588579
  3 42 1.64319
  4 42 -0.100747
  5 42 0.0439531
  6 42 -1.00966
  7 42 -0.821431
  8 42 0.462318
  9 42 -0.62957
  10 42 -0.966162
  11 42 0.978264
  12 42 -1.47591
  13 42 0.0540063
  14 42 -0.0853226
  15 42 1.09477
  16 42 -0.891798
  17 42 -0.491605
  18 42 -0.337241
  19 42 -1.69749
  20 42 1.81753
85900 20 840
  1 42 0.92088
  2 42 0.781473
  3 42 0.305456
  4 42 1.79004
  5 42 -0.771876
  6 42 -0.875415
  7 42 1.62034
  8 42 0.373179
  9 42 0.417911
  10 42 -0.606571
  11 42 -0.537217
  12 42 0.2261
  13 42 -0.20437
  14 42 -0.282449
  15 42 -0.895982
  16 42 -1.65058
  17 42 0.88598
  18 42 -1.33011
  19 42 -1.06284
  20 42 1.84505
86000 20 840
  1 42 -0.574127
  2 42 0.642264
  3 42 0.223522
  4 42 -1.08515
  5 42 -1.14126
  6 42 -0.156342
  7 42 -0.572927
  8 42 0.401329
  9 42 -0.851384
  10 42 -0.364228
  11 42 0.125822
  12 42 1.14285
  13 42 0.785536
  14 42 0.324684
  15 42 0.44426
  16 42 -0.153054
  17 42 0.516134
  18 42 -0.505981
  19 42 -0.0957025
  20 42 -0.973899
86100 20 840
  1 42 0.599047
  2 42 0.885875
  3 42 0.429797
  4 42 1.74542
  5 42 0.100284
  6 42 -0.482592
  7 42 0.792388
  8 42 0.155541
  9 42 1.15373
  10 42 1.41391
  11 42 -0.0749302
  12 42 -1.13862
  13 42 -0.856538
  14 42 0.72477
  15 42 -0.935301
  16 42 0.698344
  17 42 -0.861839
  18 42 -0.796944
  19 42 -0.10529
  20 42 0.960983
86200 20 840
  1 42 -1.02701
  2 42 -0.608329
  3 42 0.919983
  4 42 -0.42913
  5 42 -0.321028
  6 42 1.32546
  7 42 1.15624
  8 42 -0.925439
  9 42 -0.768915
  10 42 0.247144
  11 42 0.526442
  12 42 0.408905
  13 42 0.756122
  14 42 0.420744
  15 42 0.744812
  16 42 0.437688
  17 42 0.555762
  18 42 0.47181
  19 42 -0.165454
  20 42 1.53416
86300 20 840
  1 42 0.727171
  2 42 -0.092051
  3 42 1.13359
  4 42 1.05593
  5 42 0.657941
  6 42 -0.195422
  7 42 -1.07625
  8 42 -0.850141
  9 42 0.461923
  10 42 0.414813
  11 42 -0.3498
  12 42 -0.354175
  13 42 -0.463757
  14 42 0.157605
  15 42 1.18503
  16 42 1.20454
  17 42 -0.322057
  18 42 0.337518
  19 42 -0.63177
  20 42 0.591343
86400 20 840
  1 42 0.0501723
  2 42 -0.111526
  3 42 -0.470997
  4 42 0.346443
  5 42 -0.487612
  6 42 1.23915
  7 42 -0.816618
  8 42 -0.152954
  9 42 -0.549263
  10 42 0.77519
  11 42 1.18008
  12 42 -1.33402
  13 42 0.824888
  14 42 -0.23713
  15 42 1.0093
  16 42 3.6238
  17 42 0.0266636
  18 42 -0.533388
  19 42 1.47244
  20 42 -0.343845
86500 20 840
  1 42 -0.641529
  2 42 -0.334587
  3 42 -0.52397
  4 42 -2.46584
  5 42 -1.32494
  6 42 2.04473
  7 42 -2.03524
  8 42 0.661454
  9 42 -0.364522
  10 42 0.425409
  11 42 0.51217
  12 42 -0.363835
  13 42 1.07462
  14 42 -0.0275281
  15 42 1.05838
  16 42 0.539068
  17 42 -0.652365
  18 42 0.183236
  19 42 1.24103
  20 42 -2.13759
86600 20 840
  1 42 -0.37816
  2 42 0.449004
  3 42 -0.621015
  4 42 -0.751221
  5 42 -0.477259
  6 42 -0.997046
  7 42 -0.15829
  8 42 1.05965
  9 42 1.03068
  10 42 0.703093
  11 42 -0.38251
  12 42 -0.267225
  13 42 0.67288
  14 42 0.171391
  15 42 0.178413
  16 42 0.419385
  17 42 2.14078
  18 42 0.701577
  19 42 0.188937
  20 42 0.658428
86700 20 840
  1 42 -1.7256
  2 42 0.397456
  3 42 0.284913
  4 42 0.438606
  5 42 0.259967
  6 42 0.83401
  7 42 -1.55549
  8 42 0.461041
  9 42 -1.757
  10 42 -0.213611
  11 42 0.21013
  12 42 -0.963457
  13 42 0.172837
  14 42 -0.153856
  15 42 -0.160356
  16 42 0.47458
  17 42 0.307407
  18 42 1.51798
  19 42 -0.0812944
  20 42 -0.179206
86800 20 840
  1 42 1.84076
  2 42 -0.640975
  3 42 -1.92155
  4 42 -0.276322
  5 42 -0.671125
  6 42 -1.12076
  7 42 0.94999
  8 42 -0.029493
  9 42 -1.25911
  10 42 1.35423
  11 42 1.70646
  12 42 -0.713303
  13 42 0.164767
  14 42 -0.102342
  15 42 -0.16736
  16 42 0.0278764
  17 42 -0.754802
  18 42 0.25345
  19 42 -1.35734
  20 42 -0.716479
86900 20 840
  1 42 -0.872973
  2 42 -0.822239
  3 42 0.052567
  4 42 0.448258
  5 42 -1.40353
  6 42 0.244292
  7 42 0.0657678
  8 42 -0.0761664
  9 42 -1.01998
  10 42 -0.248276
  11 42 0.824854
  12 42 1.65465
  13 42 0.506521
  14 42 0.418147
  15 42 0.273114
  16 42 -0.842568
  17 42 -0.0136051
  18 42 1.18532
  19 42 0.369702
  20 42 -0.594419
87000 20 840
  1 42 -1.2339
  2 42 -1.65693
  3 42 -0.892324
  4 42 0.0170405
  5 42 -0.1524
  6 42 0.291507
  7 42 0.308042
  8 42 -0.134808
  9 42 -1.2401
  10 42 -0.783809
  11 42 0.498592
  12 42 -1.00985
  13 42 0.0672343
  14 42 1.429
  15 42 2.13267
  16 42 0.598162
  17 42 -0.454878
  18 42 -0.399188
  19 42 1.04018
  20 42 0.538987
87100 20 840
  1 42 0.414043
  2 42 -0.445577
  3 42 0.786401
  4 42 0.359564
  5 42 1.12976
  6 42 0.00428076
  7 42 1.03133
  8 42 -0.298443
  9 42 0.794024
  10 42 -0.994229
  11 42 -1.23685
  12 42 -0.617619
  13 42 -1.50632
  14 42 0.388339
  15 42 -0.137404
  16 42 -2.04524
  17 42 1.16658
  18 42 -1.15491
  19 42 0.752628
  20 42 0.972655
87200 20 840
  1 42 -0.792997
  2 42 -1.39686
  3 42 0.636968
  4 42 -0.620942
  5 42 -0.141653
  6 42 2.19337
  7 42 -1.0713
  8 42 -2.11539
  9 42 0.123876
  10 42 -0.205205
  11 42 -1.413
  12 42 2.3846
  13 42 1.11994
  14 42 0.233437
  15 42 0.262801
  16 42 -0.556637
  17 42 2.11152
  18 42 -0.495889
  19 42 -1.50446
  20 42 1.07707
87300 20 840
  1 42 0.135013
  2 42 -0.783985
  3 42 0.863919
  4 42 -1.14107
  5 42 0.782385
  6 42 0.174569
  7 42 0.236287
  8 42 -0.644501
  9 42 0.121329
  10 42 1.10428
  11 42 -0.153661
  12 42 1.48236
  13 42 -0.539325
  14 42 -0.533049
  15 42 0.419153
  16 42 -0.00217698
  17 42 -0.599457
  18 42 -0.525323
  19 42 -0.859788
  20 42 1.41438
87400 20 840
  1 42 -0.652394
  2 42 -0.0654333
  3 42 -0.279914
  4 42 0.0986905
  5 42 -0.115196
  6 42 -0.108304
  7 42 0.231838
  8 42 0.279939
  9 42 -0.836372
  10 42 -0.316062
  11 42 1.1271
  12 42 -0.023612
  13 42 -0.159985
  14 42 -0.998421
  15 42 0.428626
  16 42 0.735011
  17 42 0.623209
  18 42 -0.398903
  19 42 1.18983
  20 42 -2.01751
87500 20 840
  1 42 0.0781657
  2 42 0.870568
  3 42 -0.621288
  4 42 -0.315656
  5 42 -0.373545
  6 42 0.785504
  7 42 1.23263
  8 42 0.392872
  9 42 0.853739
  10 42 -0.824975
  11 42 0.123724
  12 42 0.469499
  13 42 0.115439
  14 42 -0.0803237
  15 42 0.367894
  16 42 0.941995
  17 42 -0.739238
  18 42 1.47017
  19 42 -0.324766
  20 42 1.09797
87600 20 840
  1 42 -0.383108
  2 42 0.148751
  3 42 -1.15173
  4 42 0.242414
  5 42 -1.22446
  6 42 -0.411003
  7 42 0.370248
  8 42 0.168678
  9 42 0.969115
  10 42 -0.952687
  11 42 -0.509608
  12 42 -0.237496
  13 42 0.41786
  14 42 0.253087
  15 42 -0.500249
  16 42 0.497234
  17 42 1.74537
  18 42 -0.264527
  19 42 0.0442993
  20 42 -0.377557
87700 20 840
  1 42 1.23653
  2 42 0.499294
  3 42 -0.481981
  4 42 0.26675
  5 42 -1.40247
  6 42 1.38536
  7 42 -1.86231
  8 42 -0.0561072
  9 42 -0.241827
  10 42 -1.51116
  11 42 -0.612283
  12 42 -0.21832
  13 42 0.232422
  14 42 0.380663
  15 42 -0.685528
  16 42 0.952134
  17 42 -0.0838407
  18 42 0.887693
  19 42 0.0877738
  20 42 -1.00866
87800 20 840
  1 42 0.0723389
  2 42 0.753168
  3 42 1.37949
  4 42 0.130629
  5 42 0.513324
  6 42 -0.628784
  7 42 0.373192
  8 42 0.0515482
  9 42 0.0340352
  10 42 1.14033
  11 42 -1.9565
  12 42 0.338071
  13 42 0.443945
  14 42 0.168515
  15 42 0.0152082
  16 42 -0.696309
  17 42 0.860916
  18 42 0.16855
  19 42 -0.594605
  20 42 0.111486
87900 20 840
  1 42 -0.0205271
  2 42 1.15268
  3 42 0.380192
  4 42 1.62645
  5 42 1.70057
  6 42 1.49882
  7 42 0.191819
  8 42 0.159083
  9 42 -0.858394
  10 42 -0.0867795
  11 42 -1.00144
  12 42 1.38413
  13 42 -0.535116
  14 42 -0.0849492
  15 42 -0.981362
  16 42 -0.121799
  17 42 0.579161
  18 42 0.0741273
  19 42 0.624467
  20 42 0.327746
88000 20 840
  1 42 -0.270066
  2 42 0.602033
  3 42 0.349379
  4 42 -1.40441
  5 42 0.508343
  6 42 1.35063
  7 42 0.700548
  8 42 -0.0572591
  9 42 0.799683
  10 42 -0.062198
  11 42 1.40601
  12 42 -1.03716
  13 42 -1.80744
  14 42 -0.249061
  15 42 0.0947262
  16 42 -1.67504
  17 42 -1.42376
  18 42 -1.2282
  19 42 0.498546
  20 42 0.335526
88100 20 840
  1 42 0.729233
  2 42 -0.104702
  3 42 0.429881
  4 42 0.760621
  5 42 1.51476
  6 42 0.763439
  7 42 -0.149443
  8 42 -0.434796
  9 42 -1.00395
  10 42 0.471157
  11 42 -0.560536
  12 42 -0.0472118
  13 42 -0.875074
  14 42 -1.23044
  15 42 -0.0215912
  16 42 0.00719104
  17 42 -0.82086
  18 42 0.143814
  19 42 0.299457
  20 42 -0.350466
88200 20 840
  1 42 -0.40907
  2 42 -0.895346
  3 42 0.327827
  4 42 0.643388
  5 42 0.880224
  6 42 -0.698937
  7 42 -1.51429
  8 42 -1.00865
  9 42 -0.796815
  10 42 0.0253944
  11 42 -1.10885
  12 42 -0.512763
  13 42 1.07101
  14 42 -0.817981
  15 42 0.371674
  16 42 1.32798
  17 42 0.00801738
  18 42 -0.607096
  19 42 -0.818535
  20 42 -1.23444
88300 20 840
  1 42 -0.051421
  2 42 0.989695
  3 42 -0.946533
  4 42 0.259021
  5 42 0.285135
  6 42 -1.59895
  7 42 -0.437282
  8 42 1.08277
  9 42 0.862641
  10 42 -0.813124
  11 42 -0.854477
  12 42 -1.45343
  13 42 -1.38307
  14 42 -1.13895
  15 42 -0.29847
  16 42 0.168403
  17 42 -0.228607
  18 42 -0.926642
  19 42 -0.700916
  20 42 0.810331
88400 20 840
  1 42 -0.958002
  2 42 1.41973
  3 42 0.427145
  4 42 -0.671699
  5 42 -0.817255
  6 42 -0.696177
  7 42 0.983275
  8 42 0.0297084
  9 42 -0.52044
  10 42 -1.26926
  11 42 0.377259
  12 42 -0.765176
  13 42 0.40043
  14 42 -0.745109
  15 42 -1.07157
  16 42 0.602091
  17 42 1.13899
  18 42 0.233033
  19 42 -0.119737
  20 42 0.14151
88500 20 840
  1 42 -1.30626
  2 42 0.903408
  3 42 -0.69441
  4 42 -0.691126
  5 42 -0.569905
  6 42 -0.42213
  7 42 0.392896
  8 42 0.312509
  9 42 -0.329577
  10 42 0.186455
  11 42 1.2331
  12 42 0.0396127
  13 42 -0.00989831
  14 42 0.278362
  15 42 -1.23427
  16 42 -0.200106
  17 42 -1.20791
  18 42 1.03305
  19 42 -1.37596
  20 42 0.255508
88600 20 840
  1 42 -0.851002
  2 42 -0.267143
  3 42 -0.721155
  4 42 0.665569
  5 42 -1.19199
  6 42 -0.200227
  7 42 1.08554
  8 42 0.259699
  9 42 0.18853
  10 42 -0.468833
  11 42 0.389965
  12 42 -0.751467
  13 42 -0.0581119
  14 42 -0.564792
  15 42 -1.14765
  16 42 -1.12535
  17 42 -0.223369
  18 42 -0.144821
  19 42 0.901031
  20 42 -0.603317
88700 20 840
  1 42 0.489239
  2 42 0.558332
  3 42 -0.625545
  4 42 0.610754
  5 42 -0.29197
  6 42 1.33982
  7 42 -1.54829
  8 42 0.110535
  9 42 0.0583176
  10 42 -0.653167
  11 42 -0.128645
  12 42 0.209206
  13 42 -0.923714
  14 42 0.0782846
  15 42 -0.145239
  16 42 -0.00342964
  17 42 -1.17882
  18 42 -0.0117505
  19 42 -1.21049
  20 42 -1.3962
88800 20 840
  1 42 -0.0158546
  2 42 0.142026
  3 42 0.222271
  4 42 0.997437
  5 42 -1.19591
  6 42 0.108648
  7 42 -0.541723
  8 42 -0.0795743
  9 42 -0.332988
  10 42 0.975095
  11 42 -0.993758
  12 42 0.272287
  13 42 -0.392236
  14 42 -0.10981
  15 42 0.583401
  16 42 -1.51628
  17 42 -0.0691014
  18 42 -0.842772
  19 42 -0.404268
  20 42 0.0787752
88900 20 840
  1 42 0.798347
  2 42 -0.586199
  3 42 1.55434
  4 42 -0.00698583
  5 42 0.184309
  6 42 -0.00908431
  7 42 -0.552096
  8 42 -0.100019
  9 42 -0.30072
  10 42 -0.542363
  11 42 0.158634
  12 42 1.30296
  13 42 1.06568
  14 42 0.300226
  15 42 -1.8738
  16 42 0.00137759
  17 42 -0.106051
  18 42 0.171425
  19 42 0.911721
  20 42 0.692374
89000 20 840
  1 42 0.249028
  2 42 -0.613029
  3 42 1.61686
  4 42 -1.0055
  5 42 -0.62822
  6 42 -1.01899
  7 42 -0.834019
  8 42 -0.462734
  9 42 0.431224
  10 42 0.542853
  11 42 -0.429921
  12 42 -0.162509
  13 42 0.0634353
  14 42 0.129288
  15 42 -0.12054
  16 42 -0.0793677
  17 42 -0.856276
  18 42 -0.140271
  19 42 0.974596
  20 42 1.75939
89100 20 840
  1 42 0.999063
  2 42 -0.0562267
  3 42 1.29868
  4 42 0.206317
  5 42 0.697839
  6 42 -0.167335
  7 42 -0.269442
  8 42 -1.44426
  9 42 -0.741907
  10 42 1.08615
  11 42 -1.11551
  12 42 0.39529
  13 42 0.235148
  14 42 -0.402243
  15 42 -0.179466
  16 42 1.02136
  17 42 0.325552
  18 42 0.43248
  19 42 -0.14248
  20 42 -0.646861
89200 20 840
  1 42 -0.129954
  2 42 -0.354707
  3 42 -1.47509
  4 42 -1.11712
  5 42 -0.867921
  6 42 -1.44549
  7 42 0.205289
  8 42 -1.23645
  9 42 0.351584
  10 42 0.85927
  11 42 1.3906
  12 42 -0.526989
  13 42 1.61425
  14 42 -0.146492
  15 42 1.34333
  16 42 -0.345249
  17 42 0.944773
  18 42 -0.744256
  19 42 -1.62338
  20 42 -0.481711
89300 20 840
  1 42 0.535137
  2 42 -0.725687
  3 42 -0.814268
  4 42 -0.698335
  5 42 -1.79935
  6 42 0.266269
  7 42 0.444509
  8 42 0.919902
  9 42 0.74075
  10 42 -0.783966
  11 42 1.07457
  12 42 -0.597463
  13 42 0.113093
  14 42 -0.0720978
  15 42 0.958647
  16 42 0.835262
  17 42 -0.152365
  18 42 0.0554518
  19 42 -0.0907712
  20 42 -0.679418
89400 20 840
  1 42 -0.739001
  2 42 0.149284
  3 42 -1.66892
  4 42 -0.0719312
  5 42 -1.48111
  6 42 0.191817
  7 42 -0.582591
  8 42 -0.14087
  9 42 -0.408272
  10 42 -1.90227
  11 42 0.541779
  12 42 0.28788
  13 42 1.36504
  14 42 1.42085
  15 42 0.718284
  16 42 0.767324
  17 42 1.6053
  18 42 1.31432
  19 42 1.11322
  20 42 -0.531005
89500 20 840
  1 42 0.534533
  2 42 0.392796
  3 42 -0.550823
  4 42 0.0595199
  5 42 0.137584
  6 42 -0.228368
  7 42 0.120338
  8 42 -0.0666897
  9 42 -0.707445
  10 42 0.680894
  11 42 -0.115264
  12 42 -0.361158
  13 42 -0.293869
  14 42 1.10452
  15 42 0.81494
  16 42 0.314006
  17 42 0.643553
  18 42 0.263636
  19 42 -0.858099
  20 42 2.29136
89600 20 840
  1 42 -0.203437
  2 42 -0.3245
  3 42 -1.32804
  4 42 0.455259
  5 42 -0.533933
  6 42 -0.287813
  7 42 0.0886632
